design_id,run_id,n,p_total,p_true,snr,rho,sigma_true,total_timesteps,reward_type,bandit_n_selected,bandit_test_r2,bandit_test_mse,bandit_precision,bandit_recall,bandit_f1,bandit_runtime_sec,sequential_g0.3_n_selected,sequential_g0.3_test_r2,sequential_g0.3_test_mse,sequential_g0.3_precision,sequential_g0.3_recall,sequential_g0.3_f1,sequential_g0.3_runtime_sec,lasso_n_selected,lasso_test_r2,lasso_test_mse,lasso_precision,lasso_recall,lasso_f1,lasso_runtime_sec,adaptive_lasso_n_selected,adaptive_lasso_test_r2,adaptive_lasso_test_mse,adaptive_lasso_precision,adaptive_lasso_recall,adaptive_lasso_f1,adaptive_lasso_runtime_sec,forward_n_selected,forward_test_r2,forward_test_mse,forward_precision,forward_recall,forward_f1,forward_runtime_sec,backward_n_selected,backward_test_r2,backward_test_mse,backward_precision,backward_recall,backward_f1,backward_runtime_sec,mcmc_n_selected,mcmc_test_r2,mcmc_test_mse,mcmc_precision,mcmc_recall,mcmc_f1,mcmc_runtime_sec,all_features_test_r2,all_features_test_mse
3,1,1000,50,5,0.5,0.9,6.525059386702929,10000,bic,5,0.3425907752266748,44.102058782606235,1.0,1.0,1.0,8.26591181755066,0,0.0,67.08463635844574,0.0,0.0,0.0,15.974961757659912,4,0.3424186566542954,44.113605294444845,1.0,0.8,0.888888888888889,0.1008148193359375,3,0.3246982241011679,45.30237406838576,0.6666666666666666,0.4,0.5,0.09364914894104004,2,0.33606871057325416,44.53958911818723,1.0,0.4,0.5714285714285715,0.04496002197265625,4,0.32557874122131536,45.24330489757329,0.5,0.4,0.4444444444444445,0.9715356826782227,,,,,,,,0.4981203498697764,33.66841382469002
3,1,1000,50,5,0.5,0.9,6.525059386702929,10000,bayes_factor,4,0.420299840923137,41.50763004066968,1.0,0.8,0.888888888888889,9.136964082717896,0,0.0,71.60189520521789,0.0,0.0,0.0,17.577687740325928,5,0.42158714988211843,41.415456279491956,0.8,0.8,0.8000000000000002,0.0977931022644043,3,0.41966443189514213,41.55312653130461,0.6666666666666666,0.4,0.5,0.08310604095458984,3,0.3963467362679627,43.22271773002909,0.6666666666666666,0.4,0.5,0.06171703338623047,3,0.41966443189514213,41.55312653130461,0.6666666666666666,0.4,0.5,1.045464038848877,3.0,0.41966443189514213,41.55312653130461,0.6666666666666666,0.4,0.5,2.401747941970825,0.5808195014549782,30.014118128891642
4,1,1000,50,5,1.0,0.0,2.23606797749979,10000,cv_rmse,19,0.5479754475638066,4.486746330947624,0.2631578947368421,1.0,0.4166666666666667,44.66361594200134,4,0.40407998116164756,5.915037012151315,1.0,0.8,0.888888888888889,79.88767194747925,12,0.5357088147936371,4.608503587888681,0.4166666666666667,1.0,0.5882352941176471,0.01566290855407715,9,0.5179220999841173,4.785052576170661,0.5555555555555556,1.0,0.7142857142857143,0.016164064407348633,15,0.5321120907701206,4.644204277660886,0.3333333333333333,1.0,0.5,2.1448371410369873,18,0.5423312151444691,4.542770365398834,0.2777777777777778,1.0,0.4347826086956522,6.566428899765015,,,,,,,,0.6417896314039033,3.5555569898668296
4,1,1000,50,5,1.0,0.0,2.23606797749979,10000,aic,17,0.6648838097889802,4.272302498421308,0.29411764705882354,1.0,0.45454545454545453,9.093825817108154,0,0.0,12.74872006551243,0.0,0.0,0.0,15.965212345123291,10,0.6586724841989215,4.351488949604719,0.5,1.0,0.6666666666666666,0.04722309112548828,11,0.6595080274005038,4.340836843225106,0.45454545454545453,1.0,0.625,0.03677511215209961,11,0.6595080274005038,4.340836843225105,0.45454545454545453,1.0,0.625,0.1921238899230957,11,0.6595080274005038,4.340836843225106,0.45454545454545453,1.0,0.625,1.0868051052093506,,,,,,,,0.7004108575037462,3.819378112351653
4,1,1000,50,5,1.0,0.0,2.23606797749979,10000,bic,5,0.5431169193293169,4.8070092710208,1.0,1.0,1.0,8.79921293258667,0,0.0,10.521311631773132,0.0,0.0,0.0,16.579163074493408,5,0.5431169193293169,4.8070092710208,1.0,1.0,1.0,0.04474329948425293,5,0.5431169193293169,4.8070092710208,1.0,1.0,1.0,0.03616619110107422,5,0.543116919329317,4.8070092710207994,1.0,1.0,1.0,0.09010004997253418,5,0.5431169193293169,4.8070092710208,1.0,1.0,1.0,1.1132640838623047,,,,,,,,0.6746621570950293,3.4229808308120475
4,1,1000,50,5,1.0,0.0,2.23606797749979,10000,bayes_factor,5,0.5044116254650393,4.646484393204451,1.0,1.0,1.0,9.991636037826538,2,0.09455229781598073,8.489199572142283,0.5,0.2,0.28571428571428575,18.902440071105957,5,0.5044116254650393,4.646484393204451,1.0,1.0,1.0,0.04450702667236328,5,0.5044116254650393,4.646484393204451,1.0,1.0,1.0,0.04010605812072754,5,0.5044116254650393,4.646484393204451,1.0,1.0,1.0,0.09608983993530273,5,0.5044116254650393,4.646484393204451,1.0,1.0,1.0,1.0954322814941406,5.0,0.5044116254650393,4.646484393204451,1.0,1.0,1.0,2.0988450050354004,0.6351423867425559,3.4207929258496894
5,1,1000,50,5,1.0,0.5,3.3354160160315836,10000,cv_rmse,17,0.5410477209479598,10.648019416082288,0.29411764705882354,1.0,0.45454545454545453,43.454288959503174,4,0.5000648100228927,11.598852108664264,1.0,0.8,0.888888888888889,80.2267541885376,27,0.5658269746679441,10.073123099473076,0.18518518518518517,1.0,0.3125,0.018815040588378906,30,0.5755397664312822,9.8477794199646,0.16666666666666666,1.0,0.2857142857142857,0.018494367599487305,16,0.535213571552981,10.783375833011673,0.3125,1.0,0.47619047619047616,2.4304308891296387,21,0.5521192309044123,10.391152507772881,0.23809523809523808,1.0,0.3846153846153846,6.668227195739746,,,,,,,,0.6103489339756056,9.040181966401043
5,1,1000,50,5,1.0,0.5,3.3354160160315836,10000,aic,19,0.5038049747850439,12.024869464902936,0.2631578947368421,1.0,0.4166666666666667,8.605421781539917,2,0.3431994957103658,15.91700828750513,1.0,0.4,0.5714285714285715,15.967437982559204,9,0.4900489866217922,12.358234278369563,0.5555555555555556,1.0,0.7142857142857143,0.05417180061340332,12,0.4875952903170855,12.417697546381632,0.4166666666666667,1.0,0.5882352941176471,0.04505610466003418,9,0.48277776891618895,12.534446129189496,0.5555555555555556,1.0,0.7142857142857143,0.15965795516967773,13,0.48803699818030977,12.406993127499982,0.38461538461538464,1.0,0.5555555555555556,1.0600759983062744,,,,,,,,0.585287697092914,10.050204162741544
5,1,1000,50,5,1.0,0.5,3.3354160160315836,10000,bic,5,0.5602675769146115,11.183592794438114,1.0,1.0,1.0,8.753573179244995,0,0.0,25.43272273617734,0.0,0.0,0.0,16.311715126037598,7,0.5617700407498807,11.14538104829458,0.7142857142857143,1.0,0.8333333333333333,0.057824134826660156,6,0.5616278045275087,11.148998502701206,0.8333333333333334,1.0,0.9090909090909091,0.048429012298583984,6,0.5616278045275087,11.148998502701204,0.8333333333333334,1.0,0.9090909090909091,0.11079096794128418,6,0.5616278045275087,11.148998502701206,0.8333333333333334,1.0,0.9090909090909091,1.0721871852874756,,,,,,,,0.637733261322317,9.213429521328722
5,1,1000,50,5,1.0,0.5,3.3354160160315836,10000,bayes_factor,5,0.488635945125237,11.739284760154938,1.0,1.0,1.0,10.186073064804077,2,0.40960734142988064,13.553528984271223,1.0,0.4,0.5714285714285715,18.130629062652588,5,0.488635945125237,11.739284760154938,1.0,1.0,1.0,0.05003094673156738,5,0.488635945125237,11.739284760154938,1.0,1.0,1.0,0.04517006874084473,5,0.488635945125237,11.739284760154938,1.0,1.0,1.0,0.09456634521484375,5,0.488635945125237,11.739284760154938,1.0,1.0,1.0,1.0201752185821533,5.0,0.488635945125237,11.739284760154938,1.0,1.0,1.0,2.549016237258911,0.6146979908426936,8.845302991163907
6,1,1000,50,5,1.0,0.9,4.613913739982576,10000,cv_rmse,13,0.5031382458668798,22.21215953862712,0.3076923076923077,0.8,0.4444444444444444,43.76687288284302,2,0.44733822885669905,24.706694225143096,1.0,0.4,0.5714285714285715,81.7912950515747,9,0.5023155751853551,22.248936956638815,0.5555555555555556,1.0,0.7142857142857143,0.023029804229736328,3,0.48790514796662476,22.893153795104617,0.6666666666666666,0.4,0.5,0.019727230072021484,7,0.497207807869374,22.47727923004785,0.42857142857142855,0.6,0.5,1.1434102058410645,17,0.5171520352077517,21.58567436042449,0.17647058823529413,0.6,0.2727272727272727,6.881770133972168,,,,,,,,0.5904061805477275,18.31085445403786
6,1,1000,50,5,1.0,0.9,4.613913739982576,10000,aic,17,0.5359518980019742,15.348198367206887,0.29411764705882354,1.0,0.45454545454545453,8.566283941268921,0,0.0,33.07458494307596,0.0,0.0,0.0,15.598696947097778,25,0.5720732476832627,14.153499718914556,0.2,1.0,0.33333333333333337,0.08823084831237793,19,0.5291687897776187,15.572546856351405,0.15789473684210525,0.6,0.25,0.07857513427734375,11,0.5157723696998506,16.015627890146675,0.2727272727272727,0.6,0.37499999999999994,0.17705106735229492,17,0.527357565552676,15.632452345830231,0.17647058823529413,0.6,0.2727272727272727,0.9226431846618652,,,,,,,,0.6148001026225962,12.740326725873087
6,1,1000,50,5,1.0,0.9,4.613913739982576,10000,bic,5,0.47943001861360013,20.80463293824461,1.0,1.0,1.0,8.334880113601685,0,0.0,39.96510302579682,0.0,0.0,0.0,15.735918045043945,3,0.4568808895994979,21.705811202435186,1.0,0.6,0.7499999999999999,0.09891104698181152,3,0.4741968361976082,21.01377761265251,1.0,0.6,0.7499999999999999,0.08646702766418457,4,0.4742450065818635,21.011852478282954,0.75,0.6,0.6666666666666665,0.07706022262573242,5,0.4759566188625348,20.94344771714571,0.6,0.6,0.6,1.0305328369140625,,,,,,,,0.6290946751475849,14.82326952054341
6,1,1000,50,5,1.0,0.9,4.613913739982576,10000,bayes_factor,5,0.4969231868327073,17.26854345225867,1.0,1.0,1.0,9.526340961456299,0,0.0,34.325858398320186,0.0,0.0,0.0,17.996353149414062,3,0.490483572143407,17.489588754223334,1.0,0.6,0.7499999999999999,0.08823513984680176,3,0.46766928402159436,18.272708777751152,1.0,0.6,0.7499999999999999,0.07484316825866699,3,0.4948168132516162,17.340846533537164,1.0,0.6,0.7499999999999999,0.05839109420776367,3,0.4948168132516162,17.340846533537164,1.0,0.6,0.7499999999999999,0.9969043731689453,3.0,0.4948168132516162,17.340846533537164,1.0,0.6,0.7499999999999999,2.43662691116333,0.6185171220747625,13.094727249045368
7,1,1000,50,5,2.0,0.0,1.5811388300841898,10000,cv_rmse,23,0.7091876179709544,2.4100083318528753,0.21739130434782608,1.0,0.3571428571428571,44.62373208999634,4,0.4955833907275098,4.180180440013941,1.0,0.8,0.888888888888889,78.81382489204407,21,0.7024933284767816,2.4654849705854733,0.23809523809523808,1.0,0.3846153846153846,0.015935182571411133,7,0.679690757011594,2.654453496737446,0.7142857142857143,1.0,0.8333333333333333,0.016283035278320312,15,0.6881532338776297,2.584323608824965,0.3333333333333333,1.0,0.5,2.203450918197632,15,0.6881532338776297,2.584323608824965,0.3333333333333333,1.0,0.5,6.745898962020874,,,,,,,,0.7375604749691944,2.1748779660577937
7,1,1000,50,5,2.0,0.0,1.5811388300841898,10000,aic,21,0.6849653560147422,2.4965510366994046,0.23809523809523808,1.0,0.3846153846153846,8.471388101577759,0,0.0,7.924687282381017,0.0,0.0,0.0,15.503844022750854,8,0.6723641843712538,2.596411381365657,0.625,1.0,0.7692307692307693,0.0452120304107666,8,0.6723641843712538,2.596411381365657,0.625,1.0,0.7692307692307693,0.037078142166137695,8,0.6723641843712538,2.596411381365657,0.625,1.0,0.7692307692307693,0.14017486572265625,8,0.6723641843712538,2.596411381365657,0.625,1.0,0.7692307692307693,1.0572490692138672,,,,,,,,0.7265884348516864,2.1667011531867293
7,1,1000,50,5,2.0,0.0,1.5811388300841898,10000,bic,6,0.7072274605475621,2.16412423278566,0.8333333333333334,1.0,0.9090909090909091,8.764178037643433,0,0.0,7.391827924958893,0.0,0.0,0.0,15.911534786224365,5,0.7063195522588884,2.170835334627179,1.0,1.0,1.0,0.04306316375732422,5,0.7063195522588884,2.170835334627179,1.0,1.0,1.0,0.03406691551208496,5,0.7063195522588884,2.170835334627179,1.0,1.0,1.0,0.09458303451538086,5,0.7063195522588884,2.170835334627179,1.0,1.0,1.0,1.1116409301757812,,,,,,,,0.7870966085672639,1.5737452341109526
7,1,1000,50,5,2.0,0.0,1.5811388300841898,10000,bayes_factor,5,0.7596413059642068,1.914118991669505,1.0,1.0,1.0,10.802326202392578,0,0.0,7.963593742044804,0.0,0.0,0.0,18.589594841003418,5,0.7596413059642068,1.914118991669505,1.0,1.0,1.0,0.04570484161376953,5,0.7596413059642068,1.914118991669505,1.0,1.0,1.0,0.033930063247680664,5,0.7596413059642068,1.914118991669505,1.0,1.0,1.0,0.09573197364807129,5,0.7596413059642068,1.914118991669505,1.0,1.0,1.0,1.1144819259643555,5.0,0.7596413059642068,1.914118991669505,1.0,1.0,1.0,2.0688960552215576,0.8139936571609762,1.4812789478134905
8,1,1000,50,5,2.0,0.5,2.358495283014151,10000,cv_rmse,16,0.6982515682548365,5.4965843938840555,0.3125,1.0,0.47619047619047616,41.59968900680542,4,0.4396435725865937,10.207331902670342,0.5,0.4,0.4444444444444445,71.32897877693176,12,0.6960794247420163,5.536151691930286,0.4166666666666667,1.0,0.5882352941176471,0.015811920166015625,9,0.6896851297462312,5.652628791348673,0.5555555555555556,1.0,0.7142857142857143,0.015861988067626953,10,0.6908140350179984,5.632064896242135,0.5,1.0,0.6666666666666666,1.4000320434570312,12,0.6895159008355031,5.655711428710935,0.4166666666666667,1.0,0.5882352941176471,6.482871055603027,,,,,,,,0.7564249982070971,4.436909732561053
8,1,1000,50,5,2.0,0.5,2.358495283014151,10000,aic,29,0.6876312060411632,4.49434840230279,0.1724137931034483,1.0,0.29411764705882354,8.034188747406006,0,0.0,14.387955804878015,0.0,0.0,0.0,15.428991079330444,9,0.6546525326171055,4.968844098031638,0.5555555555555556,1.0,0.7142857142857143,0.04925203323364258,8,0.6516984840530964,5.011346818216065,0.625,1.0,0.7692307692307693,0.03800010681152344,8,0.6516984840530963,5.011346818216066,0.625,1.0,0.7692307692307693,0.13472723960876465,8,0.6516984840530964,5.011346818216065,0.625,1.0,0.7692307692307693,1.0378081798553467,,,,,,,,0.7158160952951758,4.088825461350678
8,1,1000,50,5,2.0,0.5,2.358495283014151,10000,bic,7,0.6772976078887732,5.526921360803028,0.7142857142857143,1.0,0.8333333333333333,8.263158082962036,0,0.0,17.12699222538781,0.0,0.0,0.0,15.558565139770508,5,0.6755358312343986,5.557095295865372,1.0,1.0,1.0,0.05018496513366699,5,0.6755358312343986,5.557095295865372,1.0,1.0,1.0,0.0412440299987793,5,0.6755358312343986,5.557095295865372,1.0,1.0,1.0,0.09134316444396973,5,0.6755358312343986,5.557095295865372,1.0,1.0,1.0,1.0144031047821045,,,,,,,,0.7412254623324825,4.432029494759895
8,1,1000,50,5,2.0,0.5,2.358495283014151,10000,bayes_factor,5,0.6836806389448897,5.958385145838361,1.0,1.0,1.0,9.637501955032349,2,0.5359534990363131,8.741063996517674,1.0,0.4,0.5714285714285715,17.791207790374756,5,0.6836806389448897,5.958385145838361,1.0,1.0,1.0,0.05059385299682617,5,0.6836806389448897,5.958385145838361,1.0,1.0,1.0,0.042259931564331055,5,0.6836806389448897,5.958385145838361,1.0,1.0,1.0,0.09328198432922363,5,0.6836806389448897,5.958385145838361,1.0,1.0,1.0,1.0497980117797852,5.0,0.6836806389448897,5.958385145838361,1.0,1.0,1.0,2.3596770763397217,0.787440586397486,4.003899250405592
9,1,1000,50,5,2.0,0.9,3.2625296933514645,10000,cv_rmse,17,0.6939293362764938,10.533851840910089,0.29411764705882354,1.0,0.45454545454545453,43.42937183380127,2,0.6224685531555569,12.993275075641836,1.0,0.4,0.5714285714285715,75.97824215888977,8,0.6764326996801924,11.136023167549158,0.625,1.0,0.7692307692307693,0.0225827693939209,3,0.6581445584040171,11.765435239602207,1.0,0.6,0.7499999999999999,0.019562959671020508,13,0.6944778306050317,10.514974638103038,0.38461538461538464,1.0,0.5555555555555556,1.8811731338500977,19,0.7019698595943594,10.257125936103048,0.2631578947368421,1.0,0.4166666666666667,6.463686943054199,,,,,,,,0.7393729219301917,8.969847004340066
9,1,1000,50,5,2.0,0.9,3.2625296933514645,10000,aic,23,0.7159753143934561,9.361224853725478,0.21739130434782608,1.0,0.3571428571428571,8.743350982666016,0,0.0,32.9591944930219,0.0,0.0,0.0,15.768013000488281,14,0.6995675920349846,9.902010166125843,0.35714285714285715,1.0,0.5263157894736842,0.09370708465576172,19,0.6998370674830575,9.893128472421713,0.2631578947368421,1.0,0.4166666666666667,0.08085298538208008,7,0.6799079328966057,10.54997669533419,0.7142857142857143,1.0,0.8333333333333333,0.12759184837341309,21,0.7051312594981234,9.718636168113754,0.23809523809523808,1.0,0.3846153846153846,0.9179229736328125,,,,,,,,0.7507474220985337,8.21516419294152
9,1,1000,50,5,2.0,0.9,3.2625296933514645,10000,bic,5,0.6571431158936631,10.227485221223425,1.0,1.0,1.0,8.664859294891357,0,0.0,29.83018774110826,0.0,0.0,0.0,16.269672870635986,4,0.6441890544847892,10.613907305059982,1.0,0.8,0.888888888888889,0.08647394180297852,3,0.6423916429627006,10.667524428211914,1.0,0.6,0.7499999999999999,0.07094907760620117,3,0.6423916429627006,10.667524428211914,1.0,0.6,0.7499999999999999,0.061708688735961914,3,0.6423916429627006,10.667524428211914,1.0,0.6,0.7499999999999999,1.0163788795471191,,,,,,,,0.763993028987418,7.040132253515615
9,1,1000,50,5,2.0,0.9,3.2625296933514645,10000,bayes_factor,5,0.686993752318701,8.840312950452144,1.0,1.0,1.0,9.380300998687744,2,0.637461172753834,10.239273858869682,1.0,0.4,0.5714285714285715,17.845489978790283,5,0.686993752318701,8.840312950452144,1.0,1.0,1.0,0.09413290023803711,3,0.6770104735001208,9.122273165884428,1.0,0.6,0.7499999999999999,0.07372212409973145,3,0.6770104735001208,9.122273165884426,1.0,0.6,0.7499999999999999,0.060610055923461914,3,0.6770104735001208,9.122273165884428,1.0,0.6,0.7499999999999999,1.1264851093292236,3.0,0.6770104735001208,9.122273165884428,1.0,0.6,0.7499999999999999,2.152064085006714,0.7658823019676362,6.612244110708227
10,1,1000,50,20,0.5,0.0,6.324555320336759,10000,cv_rmse,21,0.386108856498496,39.20309275487763,0.8571428571428571,0.9,0.8780487804878048,44.54595494270325,6,0.11446400469308804,56.550334907567695,1.0,0.3,0.4615384615384615,77.30644679069519,33,0.4483838375571976,35.226212025132185,0.6060606060606061,1.0,0.7547169811320755,0.016780853271484375,25,0.4215135540077587,36.94214852216349,0.8,1.0,0.888888888888889,0.0181729793548584,22,0.4101331248619432,37.66890280770178,0.9090909090909091,1.0,0.9523809523809523,3.171226978302002,22,0.4039684143105555,38.06258126700413,0.8636363636363636,0.95,0.9047619047619048,6.409025192260742,,,,,,,,0.5313660819552197,29.92696531245239
10,1,1000,50,20,0.5,0.0,6.324555320336759,10000,aic,28,0.4654750628630009,30.63884108933494,0.7142857142857143,1.0,0.8333333333333333,8.501436710357666,0,0.0,57.31975996001507,0.0,0.0,0.0,15.992660999298096,30,0.46868676509826956,30.45474708814629,0.6666666666666666,1.0,0.8,0.049150943756103516,25,0.46040602866446856,30.929396912823915,0.8,1.0,0.888888888888889,0.04861164093017578,25,0.46040602866446856,30.929396912823915,0.8,1.0,0.888888888888889,0.4251570701599121,25,0.46040602866446856,30.929396912823915,0.8,1.0,0.888888888888889,0.909818172454834,,,,,,,,0.5208697422814589,27.463631362006936
10,1,1000,50,20,0.5,0.0,6.324555320336759,10000,bic,20,0.38236465242006956,37.06720372576307,0.95,0.95,0.9500000000000001,8.39500117301941,0,0.0,60.01470587945271,0.0,0.0,0.0,15.812322854995728,21,0.3833795634764827,37.00629413721863,0.9523809523809523,1.0,0.975609756097561,0.04987502098083496,22,0.38427343576268014,36.952648654868696,0.9090909090909091,1.0,0.9523809523809523,0.04707479476928711,21,0.3833795634764827,37.00629413721863,0.9523809523809523,1.0,0.975609756097561,0.3494598865509033,21,0.3833795634764827,37.00629413721863,0.9523809523809523,1.0,0.975609756097561,0.9397051334381104,,,,,,,,0.47440870120835643,31.54320720978004
